Sheet_ID	Sheet_Label	FOODON_ID	FOODON_Label	Mapping_Type	Curation Notes	created	contributor	see_also	exact_syn	broad_syn	narrow_syn	database_cross_reference	comment	editor_note	imported_from	definition_source	image	image_rights_holder	image_license
FOODON:02010224-antelope	antelope meat (ground, raw)	FOODON:02020833	antelope meat (ground, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010241-antelope	piece(s) of antelope organ	FOODON:02020834	piece(s) of antelope organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010255-antelope	piece(s) of antelope stomach	FOODON:02020835	piece(s) of antelope stomach	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010257-antelope	piece(s) of antelope organ (raw)	FOODON:02020836	piece(s) of antelope organ (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010271-antelope	piece(s) of antelope stomach (raw)	FOODON:02020837	piece(s) of antelope stomach (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004242-bison	bison food product	FOODON:02020838	bison food product	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:03420164-bison	bison material	FOODON:02020839	bison material	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00003004-bison	bison	FOODON:02020840	bison	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010019-bison	live bison	FOODON:02020841	live bison	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010021-bison	bison carcass (raw)	FOODON:02020842	bison carcass (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004332-bison	piece of bison	FOODON:02020843	piece of bison	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010027-bison	piece of bison (raw)	FOODON:02020844	piece of bison (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004436-bison	bison organ	FOODON:02020845	bison organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010074-bison	piece of bison organ	FOODON:02020846	piece of bison organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010107-bison	piece of bison meat	FOODON:02020847	piece of bison meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004335-bison	piece(s) of bison	FOODON:02020848	piece(s) of bison	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010216-bison	piece(s) of bison meat	FOODON:02020849	piece(s) of bison meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010217-bison	piece(s) of bison meat (raw)	FOODON:02020850	piece(s) of bison meat (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010218-bison	piece(s) of bison meat (with skin)	FOODON:02020851	piece(s) of bison meat (with skin)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010219-bison	piece(s) of bison meat (skinless)	FOODON:02020852	piece(s) of bison meat (skinless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010220-bison	piece(s) of bison meat (skinless, raw)	FOODON:02020853	piece(s) of bison meat (skinless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010221-bison	piece(s) of bison meat (with skin, raw)	FOODON:02020854	piece(s) of bison meat (with skin, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010222-bison	piece(s) of bison meat (boneless)	FOODON:02020855	piece(s) of bison meat (boneless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010223-bison	bison meat (ground)	FOODON:02020856	bison meat (ground)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010224-bison	bison meat (ground, raw)	FOODON:02020857	bison meat (ground, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010241-bison	piece(s) of bison organ	FOODON:02020858	piece(s) of bison organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010257-bison	piece(s) of bison organ (raw)	FOODON:02020859	piece(s) of bison organ (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:03530146-bison	butchery cut of bison meat	FOODON:02020860	butchery cut of bison meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010306-bison	butchery cut of bison meat (raw)	FOODON:02020861	butchery cut of bison meat (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010307-bison	bison primal cut (raw)	FOODON:02020862	bison primal cut (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010308-bison	bison sub-primal cut (raw)	FOODON:02020863	bison sub-primal cut (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010309-bison	bison retail cut (raw)	FOODON:02020864	bison retail cut (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010311-bison	bison steak (raw)	FOODON:02020865	bison steak (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010312-bison	bison roast	FOODON:02020866	bison roast	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010313-bison	bison roast (raw)	FOODON:02020867	bison roast (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010314-bison	bison roast (boneless)	FOODON:02020868	bison roast (boneless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010315-bison	bison roast (boneless, raw)	FOODON:02020869	bison roast (boneless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010317-bison	bison chop	FOODON:02020870	bison chop	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010318-bison	bison chop (raw)	FOODON:02020871	bison chop (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004242-domestic yak	domestic yak food product	FOODON:02020872	domestic yak food product	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:03420164-domestic yak	domestic yak material	FOODON:02020873	domestic yak material	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010001-domestic yak	domestic yak substance	FOODON:02020874	domestic yak substance	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00003004-domestic yak	domestic yak	FOODON:02020875	domestic yak	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010019-domestic yak	live domestic yak	FOODON:02020876	live domestic yak	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010020-domestic yak	domestic yak carcass	FOODON:02020877	domestic yak carcass	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010021-domestic yak	domestic yak carcass (raw)	FOODON:02020878	domestic yak carcass (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004332-domestic yak	piece of domestic yak	FOODON:02020879	piece of domestic yak	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010027-domestic yak	piece of domestic yak (raw)	FOODON:02020880	piece of domestic yak (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004436-domestic yak	domestic yak organ	FOODON:02020881	domestic yak organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010074-domestic yak	piece of domestic yak organ	FOODON:02020882	piece of domestic yak organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010107-domestic yak	piece of domestic yak meat	FOODON:02020883	piece of domestic yak meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010108-domestic yak	piece of domestic yak meat (raw)	FOODON:02020884	piece of domestic yak meat (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004335-domestic yak	piece(s) of domestic yak	FOODON:02020885	piece(s) of domestic yak	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010216-domestic yak	piece(s) of domestic yak meat	FOODON:02020886	piece(s) of domestic yak meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010241-domestic yak	piece(s) of domestic yak organ	FOODON:02020887	piece(s) of domestic yak organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010257-domestic yak	piece(s) of domestic yak organ (raw)	FOODON:02020888	piece(s) of domestic yak organ (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:03420164-cow	cow material	FOODON:02020889	cow material	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010001-cow	cow substance	FOODON:02020890	cow substance	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010012-cow	cow milk	FOODON:02020891	cow milk	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
