Ontology ID	parent class	label	Equivalence axiom	Subclass axiom	taxon	definition	definition source	Last Updated	created	term editor	Exact Synonym	Related synonym	Broad Synonym	Narrow Synonym	British english syn.	Italian syn.	French syn.	german syn.	spanish syn.	portuguese syn.	see also	curation status	comment	image	Curation notes	term requested
ID	SC % SPLIT=|	AL rdfs:label@en	EC %	SC % SPLIT=|		AL IAO:0000115@en	A IAO:0000119 SPLIT=|		AT dcterms:date^^xsd:dateTime	AT IAO:0000117^^rdfs:anyURI SPLIT=|	AL oboInOwl:hasExactSynonym@en SPLIT=|	AL oboInOwl:hasRelatedSynonym@en SPLIT=|	AL oboInOwl:hasBroadSynonym@en SPLIT=|	AL oboInOwl:hasNarrowSynonym@en SPLIT=|	AL oboInOwl:hasExactSynonym@en-BR SPLIT=|	AL oboInOwl:hasExactSynonym@it SPLIT=|	AL oboInOwl:hasExactSynonym@fr SPLIT=|	AL oboInOwl:hasExactSynonym@ge SPLIT=|	AL oboInOwl:hasExactSynonym@es SPLIT=|	AL oboInOwl:hasExactSynonym@pt SPLIT=|	A rdfs:seeAlso SPLIT=|	AI IAO:0000114	AL rdfs:comment@en	AI schema:image		
FOODON:03000194	white bean (whole, raw)	white bean (whole, raw, mature)	'white bean (whole, raw)' and 'seed mature'			A whole raw mature white bean.	FoodOn		2022-03-21T15:56:38Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000195	yellow bean (whole, raw)	yellow bean (whole, raw, mature)	'yellow bean (whole, raw)' and 'seed mature'			A whole raw mature yellow bean.	https://en.wikipedia.org/wiki/Phaseolus_vulgaris		2022-03-22T11:55:21Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000196	moth bean (whole, raw)	moth bean (whole, raw, mature)	'moth bean (whole, raw)' and 'seed mature'			A whole raw mature moth bean.	https://en.wikipedia.org/wiki/Vigna_aconitifolia		2022-03-22T12:11:03Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000197	mung bean (whole, raw)	mung bean (whole, raw, mature)	'mung bean (whole, raw)' and 'seed mature'			A whole raw mature mung bean.	https://en.wikipedia.org/wiki/Mung_bean		2022-03-22T12:18:56Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000188	lima bean (whole, raw)	lima bean (whole, raw, immature)	'lima bean (whole, raw)' and 'seed immature'			A whole raw immature lima bean.	https://en.wikipedia.org/wiki/Lima_bean		2022-03-21T15:00:21Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000198	winged bean (whole, raw)	winged bean (whole, raw, mature)	'winged bean (whole, raw)' and 'seed mature'			A whole raw mature winged bean.	https://en.wikipedia.org/wiki/Winged_bean		2022-03-22T12:29:45Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000199	hyacinth bean (whole, raw)	hyacinth bean (whole, raw, mature)	'hyacinth bean (whole, raw)' and 'seed mature'			A whole raw mature hyacinth bean.	https://en.wikipedia.org/wiki/Lablab		2022-03-22T12:41:23Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000200	broad bean (whole, raw)	broad bean (whole, raw, mature)	'broad bean (whole, raw)' and 'seed mature'			A whole raw mature broad bean.	https://en.wikipedia.org/wiki/Vicia_faba		2022-03-22T12:46:32Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000201	catjang pea (whole, raw)	catjang pea (whole, raw, mature)	'catjang pea (whole, raw)' and 'seed mature'			A whole raw mature catjang pea.	https://en.wikipedia.org/wiki/Catjang		2022-03-22T13:56:01Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000202	blackeyed pea (whole, raw)	blackeyed pea (whole, raw, mature)	'blackeyed pea (whole, raw)' and 'seed mature'			A whole raw mature blackeyed pea.	https://en.wikipedia.org/wiki/Cowpea | https://en.wikipedia.org/wiki/Black-eyed_pea 		2022-03-22T16:04:20Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000203	blackeyed pea (whole, raw)	blackeyed pea (whole, raw, immature)	'blackeyed pea (whole, raw)' and 'seed immature'			A whole raw immature blackeyed pea.	https://en.wikipedia.org/wiki/Cowpea | https://en.wikipedia.org/wiki/Black-eyed_pea 		2022-03-22T16:04:56Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000205	lupine bean (whole, raw)	lupine bean (whole, raw, mature)	'lupine bean (whole, raw)' and 'seed mature'			A whole raw mature lupine bean.	https://en.wikipedia.org/wiki/Lupinus		2022-03-25T20:54:33Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000206	chickpea (whole, raw)	chickpea (whole, raw, mature)	'chickpea (whole, raw)' and 'seed mature'			A whole raw mature chickpea	https://en.wikipedia.org/wiki/Chickpea		2022-04-65T13:31:02Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000207	soybean (whole, raw)	soybean (whole, raw, mature)	'soybean (whole, raw)' and 'seed mature'			A whole raw mature soybean.	https://en.wikipedia.org/wiki/Soybean		2022-04-06T23:19:34Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000210	lima bean (whole, raw)	lima bean (whole,raw, mature)	'lima bean (whole, raw)' and 'seed mature'			A whole raw mature lima bean.	https://en.wikipedia.org/wiki/Lima_bean		2022-04-11T11:29:33Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000211	baby lima bean (whole, raw)	baby lima bean (whole, raw, mature)	'baby lima bean (whole, raw)' and 'seed mature'			A whole raw mature baby lima bean.	https://en.wikipedia.org/wiki/Lima_bean		2022-04-11T12:05:20Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000212	green bean pod (whole, raw)	green bean pod (whole, raw, mature)	'green bean pod (whole, raw)' and 'seed mature'			A whole raw mature green bean pod.	https://en.wikipedia.org/wiki/Green_bean		2022-04-11T12:05:20Z	https://orcid.org/0000-0001-5275-8866																
		new food x (split, raw)																								
		new food x (split)																								
FOODON:03000213	dry pea food product	split pea (dried)	'seed split' and ('in taxon' some 'Pisum sativum' and 'in taxon' only 'Pisum sativum')		Pisum sativum	A dried split seed of a pea plant (Pisum sativum).	https://en.wikipedia.org/wiki/Split_pea		2022-03-25T17:33:04Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000214	split pea (dried)	split pea (dried, immature)				A raw split pea.	https://en.wikipedia.org/wiki/Split_pea		2022-03-25T17:34:33Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000215	split pea (dried)	split pea (dried, mature)	'split pea (dried)' and 'seed mature'			A raw mature split pea.	https://en.wikipedia.org/wiki/Split_pea		2022-03-25T17:35:33Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000155	shell bean pod	edamame pod	'shell bean pod' and 'has part' some 'seed immature' and ('in taxon' some 'Glycine max' and 'in taxon' only 'Glycine max') and 'in taxon' only 'Glycine max'  	'has quality' some  'green'	Glycine max	A pod of immature soybeans.	https://en.wikipedia.org/wiki/Edamame		2022-04-07T14:45:43Z	https://orcid.org/0000-0001-5275-8866																
FOODON:03000156	edamame pod	edamame pod (raw)				A raw edamame pod.	https://en.wikipedia.org/wiki/Edamame		2022-04-07T14:46:44Z	https://orcid.org/0000-0001-5275-8866																
		GRDI Terms																								
		new food x (whole or parts)																								
FOODON:03000217	mango food product	mango (whole or parts)	'mango (whole)' or ('derives from' some 'mango (whole)' and 'derives from' only 'mango (whole)')		Mangifera indica	A whole mango or some substance made from a processed mango.	https://en.wikipedia.org/wiki/Mangifera_indica		2022-04-13T10:35:22Z	https://orcid.org/0000-0001-5275-8866	mango															GRDI
FOODON:03310788	apple food product	apple (whole or parts) 	'apple (whole)' or ('derives from' some 'apple (whole)' and 'derives from' only 'apple (whole)')		Malus domestica	A whole apple or some substance made from processed apple.					apple															
FOODON:03000218	almond food product	almond (whole or parts)	'almond (whole)' or ('derives from' some 'almond (whole)' and 'derives from' only 'almond (whole)')		Prunus dulcis	A whole almond or some substance made from a processed almond.					almond															
FOODON:03315308	vegetable food product	vegetable (whole or parts)	'vegetable (whole)' or ('derives from' some 'vegetable (whole)' and 'derives from' only 'vegetable (whole)')			A whole vegetable or some substance made from a processed vegetable.	https://en.wikipedia.org/wiki/Vegetable	2022-04-12T12:30:05Z	2022-04-13T09:20:12Z	https://orcid.org/0000-0001-5275-8866	vegetable															GRDI
FOODON:03000219	ginger food product	ginger leaf (whole or parts)	'ginger leaf (whole)' or ('derives from' some 'ginger leaf (whole)' and 'derives from' only 'ginger leaf (whole)')		Zingiber officinale	A whole ginger leaf or some substance made from a processed ginger leaf.	https://en.wikipedia.org/wiki/Ginger		2022-04-13T09:40:25Z	https://orcid.org/0000-0001-5275-8866	ginger leaf															GRDI
FOODON:03000220	ginger food product	ginger root (whole or parts)	'ginger root (whole)' or ('derives from' some 'ginger root (whole)' or 'derives from' only 'ginger root (whole)')		Zingiber officinale	A whole ginger root or some substance made from a processed ginger root.	https://en.wikipedia.org/wiki/Ginger			https://orcid.org/0000-0001-5275-8866	ginger root | ginger															
FOODON:03000221	spinach food product	spinach (whole or parts) 		'in taxon' some 'Spinacia oleracea' and 'in taxon' only 'Spinacia oleracea'	Spinacia oleracea	Whole spinach or some substance made from processed spinach.	https://en.wikipedia.org/wiki/Spinach		2022-04-13T12:10:13Z	https://orcid.org/0000-0001-5275-8866	spinach															GRDI
FOODON:03000222	coriander food product	coriander (whole or parts)		'in taxon' some 'Coriandrum sativum' and 'in taxon' only 'Coriandrum sativum'	Coriandrum sativum	Whole coriander or some substance made from processed coriander.	https://en.wikipedia.org/wiki/Coriander				corinader															
FOODON:03000223	coriander (whole or parts)	coriander leaf (whole or parts)				A whole coriander leaf or some substance made from a processed coriander leaf.	https://en.wikipedia.org/wiki/Coriander				coriander leaf															
FOODON:03000224	coriander (whole or parts)	coriander seed (whole or parts)				A whole coriander seed or some substance made from a processed coriander seed.	https://en.wikipedia.org/wiki/Coriander				coriander seed															
FOODON:03000226	oregano food product	oregano (whole or parts)	'oregano leaf (whole)' or ('derives from' some 'oregano leaf (whole)' and 'derives from' only 'oregano leaf (whole)')		Origanum vulgare	A whole oregano leaf or some substance made from a processed oregano leaf.	https://en.wikipedia.org/wiki/Oregano		2022-04-13T11:45:13Z	https://orcid.org/0000-0001-5275-8866	oregano															GRDI
FOODON:03301557	oregano (whole or parts)	oregano leaf (whole)	'leaf' and ('in taxon' some 'Origanum vulgare' and 'in taxon' only 'Origanum vulgare')		Origanum vulgare	A whole leaf of an oregano plant (Origanum vulgare).	https://en.wikipedia.org/wiki/Oregano		2022-03-07T15:45:45Z	https://orcid.org/0000-0001-5275-8866	oregano leaf															
FOODON:03000027	oregano leaf (whole)	oregano leaf (whole, dried)				A whole dried oregano leaf.	https://en.wikipedia.org/wiki/Oregano		2022-03-07T16:10:13Z	https://orcid.org/0000-0001-5275-8866	dried oregano leaf															
FOODON:03000227	tomato food product	tomato (whole or parts)	'tomato (whole)' or ('derives from' some 'tomato (whole)' and 'derives from' only 'tomato (whole)')		Solanum lycopersicum	A whole tomato or some substance made from a processed tomato.	https://en.wikipedia.org/wiki/Tomato		2022-04-13T12:27:40Z	https://orcid.org/0000-0001-5275-8866	tomato															GRDI
FOODON:03000228	papaya food product	papaya (whole or parts)	'papaya (whole)' or 'derives from' some ('papaya (whole)' and 'derives from' only 'papaya (whole)')		Carica papaya	Whole papaya or some substance made from processed papaya.	https://en.wikipedia.org/wiki/Papaya		2022-04-12T11:25:51Z	https://orcid.org/0000-0001-5275-8866	papaya															GRDI
FOODON:03316466	walnut food product	walnut (whole or parts)	'walnut (whole)' or ('derives from' some 'walnut (whole)' and 'derives from' only 'walnut (whole)')		Juglans	A whole or processed walnut.	https://en.wikipedia.org/wiki/Walnut		2022-04-13T12:47:02Z	https://orcid.org/0000-0001-5275-8866	walnut															GRDI
FOODON:03000229	cucumber food product	cucumber (whole or parts)	'cucumber (whole)' or ('derives from' some 'cucumber (whole)' and 'derives from' only 'cucumber (whole)')		Cucumis sativus	A whole cucumber or some substance made from a processed cucumber.				https://orcid.org/0000-0001-5275-8866	cucumber															
FOODON:03000230	parsley food product	parsley (whole or parts) 		'in taxon' some 'Petroselinum crispum' and 'in taxon' only 'Petroselinum crispum'	Petroselinum crispum	A whole or processed parsley.	https://en.wikipedia.org/wiki/Parsley		2022-04-13T14:52:18Z	https://orcid.org/0000-0001-5275-8866	parsley															GRDI
FOODON:03000231	parsley (whole or parts) 	parsley leaf (whole or parts)				A whole parsley leaf or some substance made from a processed parsley leaf.	https://en.wikipedia.org/wiki/Parsley			https://orcid.org/0000-0001-5275-8866	parsley leaf															
FOODON:03000233	basil food product	basil (whole or parts)		'in taxon' some 'Ocimum basilicum' and 'in taxon' only 'Ocimum basilicum'	Ocimum basilicum	Whole basil or some substance made from processed basil.	https://en.wikipedia.org/wiki/Basil		2022-04-12T12:03:13Z	https://orcid.org/0000-0001-5275-8866	basil															GRDI
FOODON:03000234	basil (whole or parts)	basil leaf (whole or parts)				A whole basil leaf or some substance made from a processed basil leaf.	https://en.wikipedia.org/wiki/Basil			https://orcid.org/0000-0001-5275-8866	basil leaf															
FOODON:03000235	kale food product	kale (whole or parts)		'in taxon' some 'kale plant' and 'in taxon' only 'kale plant'		Whole kale or some substance made from processed kale.	https://en.wikipedia.org/wiki/Kale		2022-04-13T09:55:24Z	https://orcid.org/0000-0001-5275-8866	kale															GRDI
FOODON:03000236	kale (whole or parts)	kale leaf (whole or parts)				A whole kale leaf or some substance made from a processed kale leaf.					kale leaf															
FOODON:03000237	mint food product	mint (whole or parts) 		'in taxon' some 'Mentha' and 'in taxon' only 'Mentha'	Mentha	Whole mint or some substance made from processed mint.	https://en.wikipedia.org/wiki/Mentha			https://orcid.org/0000-0001-5275-8866	mint															
FOODON:03000238	mint (whole or parts) 	mint leaf (whole or parts)	'mint leaf (whole)' or 'derives from' some 'mint leaf (whole)' and  'derives from' only 'mint leaf (whole)' 			A whole mint leaf or some substance made from a processed mint leaf.				https://orcid.org/0000-0001-5275-8866	mint leaf															
FOODON:03000239	lettuce head food product	lettuce head (whole or parts)				A whole lettuce head or some substance made from a processed lettuce head.	https://en.wikipedia.org/wiki/Lettuce		2022-04-13T10:15:03Z	https://orcid.org/0000-0001-5275-8866	lettuce															GRDI
FOODON:03000240	chive food product	chive leaf (whole or parts)		'in taxon' some 'Allium schoenoprasum' and 'in taxon' only 'Allium schoenoprasum'	Allium schoenoprasum	A whole chive leaf or some substance made from a processed chive leaf.				https://orcid.org/0000-0001-5275-8866	chive leaf															
FOODON:03000242	black pepper food product	black pepper (whole or parts)		'in taxon' some 'black pepper plant' and 'in taxon' only 'black pepper plant'		A whole black pepper or some substance made from processed black pepper.				https://orcid.org/0000-0001-5275-8866	black pepper															
FOODON:03000243	cantaloupe fruit food product	cantaloupe (whole or parts)	'cantaloupe (whole)' or ('derives from' some 'cantaloupe (whole)' and 'derives from' only 'cantaloupe (whole)')		Cucumis melo var. cantalupo	A whole cantaloupe or some substance made from a processed cantaloupe.				https://orcid.org/0000-0001-5275-8866	cantaloupe | rockmelon | sweet melon | spanspek															
																										
FOODON:03000245	soybean food product	soybean (whole or parts)	'soybean (whole)' or ('derives from' some 'soybean (whole)' and 'derives from' only 'soybean (whole)')		Glycine max	A whole soybean or some substance made from a processed soybean.				https://orcid.org/0000-0001-5275-8866	soybean															
FOODON:03000246	cardamom food product	cardamom seed (whole or parts)	'cardamom seed (whole)' or ('derives from' some 'cardamom seed (whole)' and 'derives from' only 'cardamom seed (whole)')		Elettaria cardamomum	A whole cardamom or some substance made from a processed cardamom.				https://orcid.org/0000-0001-5275-8866	cardamom															
FOODON:00003792	cardamom food product	cardamom seed (whole)	'seed' and ('in taxon' some 'Elettaria cardamomum' and 'in taxon' only 'Elettaria cardamomum')		Elettaria cardamomum	A seed of a cardamom plant (Elettaria cardamomum).	https://en.wikipedia.org/wiki/Cardamom		2021-02-12T06:54:44		cardamom | cardamon															
FOODON:03000247	black cumin food product	black cumin seed (whole or parts)		'in taxon' some 'Nigella sativa' and 'in taxon' only 'Nigella sativa'	Nigella sativa	Whole black cumin seed or some substance made from a processed black cumin seed.	https://en.wikipedia.org/wiki/Nigella_sativa			https://orcid.org/0000-0001-5275-8866	black cumin | black cumin seed | black caraway															
FOODON:03000248	soybean food product	soybean (whole or parts)								https://orcid.org/0000-0001-5275-8866																
FOODON:03309861	coconut food product	coconut (whole or parts)				A whole coconut or some substance made from a processed coconut.																				
FOODON:03000249	pepper vegetable food product	pepper (whole or parts)				A whole pepper or some substance made from processed pepper.																				
FOODON:03000250	scallion food product	scallion (whole or parts)				A whole scallion or some substance made from a processed scallion.																				
FOODON:03000251	peppercorn food product	white peppercorn (whole or parts)				A whole white peppercorn or some substance made from a processed white peppercorn.																				
		wheat/rice																								
FOODON:03000252	wild rice food product | caryopsis fruit	wild rice kernel	'caryopsis fruit' and ('in taxon' some 'wild rice plant' and 'in taxon' only 'wild rice plant')			A caryopsis fruit of a wild rice plant.	https://books.google.ca/books?id=_J1x6-7rEhgC&pg=PA421&lpg=PA421&dq=is+wild+rice+also+a+caryopsis+fruit&source=bl&ots=Mjd60eLviZ&sig=ACfU3U1VybBSwUNvn1c-l8TpfZK5VwujQw&hl=en&sa=X&ved=2ahUKEwjb-NSsuZn4AhUdmo4IHUIFAnoQ6AF6BAg4EAM#v=onepage&q=is%20wild%20rice%20also%20a%20caryopsis%20fruit&f=false | https://en.wikipedia.org/wiki/Wild_rice 			https://orcid.org/0000-0001-5275-8866																
